species,region,map,method,time,qualification
SPECIES_ABRA,HOENN,MAP_GRANITE_CAVE_1F,land_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ILEX_FOREST_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ILEX_FOREST_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_MT_SILVER_1F_ITEM_ROOM_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_MT_SILVER_1F_ITEM_ROOM_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_MT_SILVER_1F_MOLTRES_ROOM_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_MT_SILVER_1F_MOLTRES_ROOM_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_MT_SILVER_2F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_MT_SILVER_MOUNTAIN_SIDE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_MT_SILVER_OUTSIDE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_MT_SILVER_OUTSIDE_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_MT_SILVER_OUTSIDE_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_MT_SILVER_OUTSIDE_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE28_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE28_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE28_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE28_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE28_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE30_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE30_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE30_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE30_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE30_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE31_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE31_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE31_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE31_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE31_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE35_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE35_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE43_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE43_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE44_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE44_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE44_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE44_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_ROUTE44_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_RUINS_OF_ALPH_OUTSIDE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_RUINS_OF_ALPH_OUTSIDE_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_SAFARI_ZONE_LOW_MID_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_SAFARI_ZONE_LOW_RIGHT_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_SAFARI_ZONE_TOP_MID_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_VIOLET_CITY_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_VIOLET_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_VIOLET_CITY_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,JOHTO,MAP_VIOLET_CITY_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_CERULEAN_CAVE_1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_CERULEAN_CAVE_1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_FUCHSIA_CITY_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_FUCHSIA_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_BEACH_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_BEACH_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_CAVE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_CAVE_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_MOUNTAIN_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_MOUNTAIN_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_ROUTE14_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_ROUTE14_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_ROUTE15_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_ROUTE15_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_ROUTE22_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_ROUTE22_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_ROUTE23_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_ROUTE23_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_ROUTE25_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_ROUTE25_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_ROUTE2_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_ROUTE2_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_ROUTE6_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_ROUTE6_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_VICTORY_ROAD_KANTO_1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_VICTORY_ROAD_KANTO_1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_VIRIDIAN_CITY_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWAG,KANTO,MAP_VIRIDIAN_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_BLACKTHORN_CITY_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_BLACKTHORN_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ECRUTEAK_CITY_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ECRUTEAK_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ECRUTEAK_CITY_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ECRUTEAK_CITY_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ILEX_FOREST_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ILEX_FOREST_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_MT_SILVER_1F_ITEM_ROOM_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_MT_SILVER_1F_ITEM_ROOM_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_MT_SILVER_1F_MOLTRES_ROOM_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_MT_SILVER_1F_MOLTRES_ROOM_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_MT_SILVER_2F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_MT_SILVER_MOUNTAIN_SIDE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_MT_SILVER_OUTSIDE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_MT_SILVER_OUTSIDE_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_MT_SILVER_OUTSIDE_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_MT_SILVER_OUTSIDE_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE28_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE28_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE28_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE28_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE28_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE30_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE30_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE30_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE30_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE31_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE31_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE31_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE31_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE35_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE35_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE44_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE44_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_ROUTE44_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_RUINS_OF_ALPH_OUTSIDE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_RUINS_OF_ALPH_OUTSIDE_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_SAFARI_ZONE_LOW_MID_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_SAFARI_ZONE_LOW_RIGHT_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_SAFARI_ZONE_TOP_MID_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_VIOLET_CITY_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_VIOLET_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_VIOLET_CITY_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,JOHTO,MAP_VIOLET_CITY_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_CERULEAN_CAVE_1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_CERULEAN_CAVE_1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_ROUTE22_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_ROUTE22_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_ROUTE23_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_ROUTE23_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_ROUTE25_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_ROUTE25_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_ROUTE2_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_ROUTE2_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_ROUTE6_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_ROUTE6_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_VICTORY_ROAD_KANTO_1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_VICTORY_ROAD_KANTO_1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_VICTORY_ROAD_KANTO_B1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_VIRIDIAN_CITY_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_POLIWHIRL,KANTO,MAP_VIRIDIAN_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_POOCHYENA,HOENN,MAP_PETALBURG_WOODS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_POOCHYENA,HOENN,MAP_ROUTE101,land_mons,TIME_DAY,table presence; access not verified
SPECIES_POOCHYENA,HOENN,MAP_ROUTE102,land_mons,TIME_DAY,table presence; access not verified
SPECIES_POOCHYENA,HOENN,MAP_ROUTE103,land_mons,TIME_DAY,table presence; access not verified
SPECIES_POOCHYENA,HOENN,MAP_ROUTE104,land_mons,TIME_DAY,table presence; access not verified
SPECIES_POOCHYENA,HOENN,MAP_ROUTE110,land_mons,TIME_DAY,table presence; access not verified
SPECIES_POOCHYENA,HOENN,MAP_ROUTE116,land_mons,TIME_DAY,table presence; access not verified
SPECIES_POOCHYENA,HOENN,MAP_ROUTE117,land_mons,TIME_DAY,table presence; access not verified
SPECIES_POOCHYENA,HOENN,MAP_ROUTE120,land_mons,TIME_DAY,table presence; access not verified
SPECIES_POOCHYENA,HOENN,MAP_ROUTE121,land_mons,TIME_DAY,table presence; access not verified
SPECIES_POOCHYENA,HOENN,MAP_ROUTE123,land_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,HNS_UNCLASSIFIED,MAP_PONI_CAVE_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,HNS_UNCLASSIFIED,MAP_PONI_ISLE_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,HOENN,MAP_SAFARI_ZONE_NORTHWEST,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,HOENN,MAP_SAFARI_ZONE_SOUTHWEST,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_ILEX_FOREST_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_ILEX_FOREST_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_ILEX_FOREST_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_MT_SILVER_1F_ITEM_ROOM_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_MT_SILVER_1F_MOLTRES_ROOM_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_MT_SILVER_1F_MOLTRES_ROOM_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_MT_SILVER_1F_MOLTRES_ROOM_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_MT_SILVER_1F_WATERFALL_ROOM_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_MT_SILVER_2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_MT_SILVER_2F_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_NATIONAL_PARK_NORMAL_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_ROUTE35_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_ROUTE35_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_ROUTE35_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_SAFARI_ZONE_LOW_RIGHT_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_SAFARI_ZONE_TOP_RIGHT_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_WHIRL_ISLANDS_B2F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_WHIRL_ISLANDS_B2F_HNS,land_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,JOHTO,MAP_WHIRL_ISLANDS_B3F_HNS,land_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CELADON_CITY_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CELADON_CITY_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CERULEAN_CAVE_1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CERULEAN_CAVE_1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CERULEAN_CAVE_1F_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CERULEAN_CAVE_1F_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CERULEAN_CAVE_B1F_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CERULEAN_CAVE_B2F_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CERULEAN_CITY_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_CINNABAR_ISLAND_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_FUCHSIA_CITY_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_FUCHSIA_CITY_HNS,fishing_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_FUCHSIA_CITY_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_FUCHSIA_CITY_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_BEACH_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_BEACH_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_BEACH_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_CAVE_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_CAVE_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_CAVE_HNS,water_mons,TIME_NIGHT,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_MOUNTAIN_HNS,fishing_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_MOUNTAIN_HNS,water_mons,TIME_DAY,table presence; access not verified
SPECIES_PSYDUCK,KANTO,MAP_FUCHSIA_CITY_SAFARI_ZONE_MOUNTAIN_HNS,water_mons,TIME_NIGHT,table presence; access not verified
